file,language,line,proof_name
02_FORMAL/lean/RIINA/Domains/VerifiedNetworkStack.lean,lean,1032,TCP_027_close_wait_stable
02_FORMAL/lean/RIINA/Domains/VerifiedNetworkStack.lean,lean,1036,TCP_028_syn_recv_rst
02_FORMAL/lean/RIINA/Domains/VerifiedNetworkStack.lean,lean,1040,TCP_029_connection_subset
02_FORMAL/lean/RIINA/Domains/VerifiedNetworkStack.lean,lean,1044,TCP_030_established_data_stable
02_FORMAL/lean/RIINA/Domains/VerifiedNetworkStack.lean,lean,1048,COMP_001_verified_security
02_FORMAL/lean/RIINA/Domains/VerifiedNetworkStack.lean,lean,1052,COMP_002_verified_reliability
02_FORMAL/lean/RIINA/Domains/VerifiedNetworkStack.lean,lean,1056,COMP_003_handshake_valid
02_FORMAL/lean/RIINA/Domains/VerifiedNetworkStack.lean,lean,1060,COMP_004_established_data_transfer
02_FORMAL/lean/RIINA/Domains/VerifiedNetworkStack.lean,lean,1064,COMP_005_cong_fairness
02_FORMAL/lean/RIINA/Domains/VerifiedNetworkStack.lean,lean,1068,COMP_006_tcp_parse_safety
02_FORMAL/lean/RIINA/Domains/VerifiedNetworkStack.lean,lean,1072,COMP_007_frame_parse_safety
02_FORMAL/lean/RIINA/Domains/VerifiedNetworkStack.lean,lean,1076,COMP_008_riina_complete
02_FORMAL/lean/RIINA/Domains/VerifiedNetworkStack.lean,lean,1080,COMP_009_tcp_deterministic
02_FORMAL/lean/RIINA/Domains/VerifiedNetworkStack.lean,lean,1084,COMP_010_seq_wraparound
02_FORMAL/lean/RIINA/Domains/VerifiedProtocols.lean,lean,420,hkdf_deterministic
02_FORMAL/lean/RIINA/Domains/VerifiedProtocols.lean,lean,424,AH_001_01_protocol_specification
02_FORMAL/lean/RIINA/Domains/VerifiedProtocols.lean,lean,428,AH_001_02_implementation_matches_spec
02_FORMAL/lean/RIINA/Domains/VerifiedProtocols.lean,lean,432,AH_001_03_trace_valid
02_FORMAL/lean/RIINA/Domains/VerifiedProtocols.lean,lean,436,AH_001_04_security_goals_satisfied
02_FORMAL/lean/RIINA/Domains/VerifiedProtocols.lean,lean,440,AH_001_05_protocol_composition
02_FORMAL/lean/RIINA/Domains/VerifiedProtocols.lean,lean,444,AH_001_06_proverif_verified
02_FORMAL/lean/RIINA/Domains/VerifiedProtocols.lean,lean,448,AH_001_07_protocol_deterministic
02_FORMAL/lean/RIINA/Domains/VerifiedProtocols.lean,lean,452,AH_001_08_tls13_confidentiality
02_FORMAL/lean/RIINA/Domains/VerifiedProtocols.lean,lean,456,AH_001_09_tls13_authentication
02_FORMAL/lean/RIINA/Domains/VerifiedProtocols.lean,lean,460,AH_001_10_tls13_forward_secrecy
02_FORMAL/lean/RIINA/Domains/VerifiedProtocols.lean,lean,464,AH_001_11_tls13_handshake_correct
02_FORMAL/lean/RIINA/Domains/VerifiedProtocols.lean,lean,468,AH_001_12_tls13_key_derivation
02_FORMAL/lean/RIINA/Domains/VerifiedProtocols.lean,lean,472,AH_001_13_tls13_certificate_verify
02_FORMAL/lean/RIINA/Domains/VerifiedProtocols.lean,lean,476,AH_001_14_tls13_finished_verify
02_FORMAL/lean/RIINA/Domains/VerifiedProtocols.lean,lean,480,AH_001_15_tls13_record_layer
02_FORMAL/lean/RIINA/Domains/VerifiedProtocols.lean,lean,484,AH_001_16_tls13_no_downgrade
02_FORMAL/lean/RIINA/Domains/VerifiedProtocols.lean,lean,488,AH_001_17_noise_pattern_correct
02_FORMAL/lean/RIINA/Domains/VerifiedProtocols.lean,lean,492,AH_001_18_noise_handshake_correct
02_FORMAL/lean/RIINA/Domains/VerifiedProtocols.lean,lean,496,AH_001_19_noise_key_confirmation
02_FORMAL/lean/RIINA/Domains/VerifiedProtocols.lean,lean,500,AH_001_20_noise_identity_hiding
02_FORMAL/lean/RIINA/Domains/VerifiedProtocols.lean,lean,504,AH_001_21_noise_payload_encrypt
02_FORMAL/lean/RIINA/Domains/VerifiedProtocols.lean,lean,508,AH_001_22_noise_rekey_correct
02_FORMAL/lean/RIINA/Domains/VerifiedProtocols.lean,lean,512,AH_001_23_noise_composition
02_FORMAL/lean/RIINA/Domains/VerifiedProtocols.lean,lean,516,AH_001_24_signal_double_ratchet
02_FORMAL/lean/RIINA/Domains/VerifiedProtocols.lean,lean,520,AH_001_25_signal_forward_secrecy
02_FORMAL/lean/RIINA/Domains/VerifiedProtocols.lean,lean,524,AH_001_26_signal_break_in_recovery
02_FORMAL/lean/RIINA/Domains/VerifiedProtocols.lean,lean,528,AH_001_27_signal_out_of_order
02_FORMAL/lean/RIINA/Domains/VerifiedProtocols.lean,lean,532,AH_001_28_signal_x3dh_correct
02_FORMAL/lean/RIINA/Domains/VerifiedProtocols.lean,lean,536,AH_001_29_signal_session_correct
02_FORMAL/lean/RIINA/Domains/VerifiedProtocols.lean,lean,540,AH_001_30_no_replay
02_FORMAL/lean/RIINA/Domains/VerifiedProtocols.lean,lean,544,AH_001_31_no_reflection
02_FORMAL/lean/RIINA/Domains/VerifiedProtocols.lean,lean,548,AH_001_32_no_mitm
02_FORMAL/lean/RIINA/Domains/VerifiedProtocols.lean,lean,552,AH_001_33_key_material_secret
02_FORMAL/lean/RIINA/Domains/VerifiedProtocols.lean,lean,556,AH_001_34_randomness_fresh
02_FORMAL/lean/RIINA/Domains/VerifiedProtocols.lean,lean,560,AH_001_35_timing_resistant
02_FORMAL/lean/RIINA/Domains/VerifiedProtocols.lean,lean,564,verification_complete
02_FORMAL/lean/RIINA/Domains/VerifiedRuntime.lean,lean,64,andb_true_iff
02_FORMAL/lean/RIINA/Domains/VerifiedRuntime.lean,lean,202,mem_update_same
02_FORMAL/lean/RIINA/Domains/VerifiedRuntime.lean,lean,209,mem_update_diff
02_FORMAL/lean/RIINA/Domains/VerifiedRuntime.lean,lean,213,andb_true_iff
02_FORMAL/lean/RIINA/Domains/VerifiedRuntime.lean,lean,217,RT_001_01_alloc_safe
02_FORMAL/lean/RIINA/Domains/VerifiedRuntime.lean,lean,221,RT_001_02_alloc_no_overlap
02_FORMAL/lean/RIINA/Domains/VerifiedRuntime.lean,lean,225,RT_001_03_free_correct
02_FORMAL/lean/RIINA/Domains/VerifiedRuntime.lean,lean,229,RT_001_04_no_use_after_free
02_FORMAL/lean/RIINA/Domains/VerifiedRuntime.lean,lean,233,RT_001_05_no_double_free
02_FORMAL/lean/RIINA/Domains/VerifiedRuntime.lean,lean,237,RT_001_06_alloc_alignment
02_FORMAL/lean/RIINA/Domains/VerifiedRuntime.lean,lean,241,RT_001_07_heap_integrity
02_FORMAL/lean/RIINA/Domains/VerifiedRuntime.lean,lean,245,RT_001_08_alloc_bounded
02_FORMAL/lean/RIINA/Domains/VerifiedRuntime.lean,lean,249,RT_001_09_gc_preserves_live
02_FORMAL/lean/RIINA/Domains/VerifiedRuntime.lean,lean,253,RT_001_10_gc_collects_dead
02_FORMAL/lean/RIINA/Domains/VerifiedRuntime.lean,lean,257,RT_001_11_gc_roots_complete
02_FORMAL/lean/RIINA/Domains/VerifiedRuntime.lean,lean,261,RT_001_12_gc_pause_bound
02_FORMAL/lean/RIINA/Domains/VerifiedRuntime.lean,lean,265,RT_001_13_gc_memory_bound
02_FORMAL/lean/RIINA/Domains/VerifiedRuntime.lean,lean,269,RT_001_14_finalizer_safe
02_FORMAL/lean/RIINA/Domains/VerifiedRuntime.lean,lean,273,RT_001_15_gc_progress
02_FORMAL/lean/RIINA/Domains/VerifiedRuntime.lean,lean,277,RT_001_16_sandbox_memory_isolated
02_FORMAL/lean/RIINA/Domains/VerifiedRuntime.lean,lean,281,RT_001_17_sandbox_cap_isolated
02_FORMAL/lean/RIINA/Domains/VerifiedRuntime.lean,lean,285,RT_001_18_sandbox_resource_limited
02_FORMAL/lean/RIINA/Domains/VerifiedRuntime.lean,lean,289,RT_001_19_sandbox_terminable
02_FORMAL/lean/RIINA/Domains/VerifiedRuntime.lean,lean,293,RT_001_20_sandbox_comm_controlled
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,545,filter_preserves_property
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,552,forall_filter_subset
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,556,find_topmost_in_list
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,560,is_visible_implies_visible
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,564,is_visible_implies_opacity
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,568,UX_001_01_wysiwyk
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,572,find_topmost_geq_current
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,576,find_topmost_max_z
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,580,UX_001_02_z_order_integrity
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,584,UX_001_03_no_invisible_overlay
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,588,UX_001_04_visual_consistency
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,592,UX_001_05_layout_deterministic
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,596,UX_001_06_origin_indicator_correct
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,600,UX_001_07_cert_indicator_correct
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,604,UX_001_08_no_url_spoof
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,608,UX_001_09_frame_ancestry_correct
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,612,UX_001_10_tab_integrity
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,616,UX_001_11_consent_explicit
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,620,UX_001_12_consent_revocable
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,624,UX_001_13_no_confirmshaming
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,628,UX_001_14_no_hidden_costs
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,632,UX_001_15_equal_option_presentation
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,636,firstn_length_le
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,640,filter_all_true
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,644,firstn_forall
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,648,filter_length_le
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,652,firstn_length_le2
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,656,UX_002_01_input_length_bounded
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,662,UX_002_02_xss_injection_impossible
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,669,UX_002_03_sql_injection_impossible
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,676,filter_id_forall
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,680,firstn_all_le
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,684,UX_002_04_input_idempotent
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,690,UX_002_05_empty_input_safe
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,696,UX_002_06_sanitize_preserves_safe
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,702,UX_002_07_sanitized_flag_set
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,708,UX_002_08_sanitize_never_increases
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,714,UX_003_01_focus_always_visible
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,720,UX_003_02_focus_order_deterministic
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,726,UX_003_03_focus_wraps_around
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,732,UX_003_04_focus_trap_in_modal
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,738,UX_003_05_no_focus_outside_bounds
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,744,UX_003_06_focus_moves_forward
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,750,UX_004_01_wcag_aa_contrast
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,754,UX_004_02_wcag_aaa_contrast
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,758,UX_004_03_large_text_relaxed
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,764,UX_004_04_contrast_symmetric
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,770,UX_004_05_same_color_min_contrast
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,774,UX_004_06_black_white_max
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,780,UX_004_07_aa_implies_large_text
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,786,UX_005_01_breakpoint_deterministic
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,792,UX_005_02_elements_fit_viewport
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,798,UX_005_03_no_horizontal_scroll
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,805,UX_005_04_touch_targets_minimum_size
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,811,UX_005_05_text_readable_at_breakpoint
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,817,UX_005_06_layout_stable_on_resize
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,824,UX_005_07_breakpoint_boundaries
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,830,UX_006_01_error_always_visible
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,836,UX_006_02_error_persists_until_acknowledged
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,842,UX_006_03_error_message_matches_severity
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,848,UX_006_04_no_silent_failure
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,855,UX_006_05_error_recoverable
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,862,UX_006_06_error_message_honest
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,868,UX_006_07_warning_style_for_errors
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,874,UX_006_08_severity_level_monotonic
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,880,UX_006_09_info_style_normal
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,886,UX_007_01_sanitized_input_in_verified_ui
02_FORMAL/lean/RIINA/Domains/VerifiedUI.lean,lean,893,UX_007_02_accessible_error_in_responsive
02_FORMAL/lean/RIINA/Domains/W001_VerifiedMemory.lean,lean,239,W_001_01_sep_emp_neutral
02_FORMAL/lean/RIINA/Domains/W001_VerifiedMemory.lean,lean,243,W_001_02_sep_comm
02_FORMAL/lean/RIINA/Domains/W001_VerifiedMemory.lean,lean,247,W_001_03_sep_assoc
02_FORMAL/lean/RIINA/Domains/W001_VerifiedMemory.lean,lean,251,W_001_04_sep_frame
02_FORMAL/lean/RIINA/Domains/W001_VerifiedMemory.lean,lean,255,W_001_05_points_to_exclusive
02_FORMAL/lean/RIINA/Domains/W001_VerifiedMemory.lean,lean,259,W_001_06_points_to_deterministic
02_FORMAL/lean/RIINA/Domains/W001_VerifiedMemory.lean,lean,263,W_001_07_sep_disjoint
02_FORMAL/lean/RIINA/Domains/W001_VerifiedMemory.lean,lean,267,W_001_08_precise_unique
02_FORMAL/lean/RIINA/Domains/W001_VerifiedMemory.lean,lean,271,W_001_09_sep_monotonic
02_FORMAL/lean/RIINA/Domains/W001_VerifiedMemory.lean,lean,275,W_001_10_hoare_triple_sound
02_FORMAL/lean/RIINA/Domains/W001_VerifiedMemory.lean,lean,279,W_001_11_alloc_fresh
02_FORMAL/lean/RIINA/Domains/W001_VerifiedMemory.lean,lean,283,W_001_12_alloc_disjoint
02_FORMAL/lean/RIINA/Domains/W001_VerifiedMemory.lean,lean,287,W_001_13_alloc_sized
02_FORMAL/lean/RIINA/Domains/W001_VerifiedMemory.lean,lean,291,W_001_14_free_reclaims
02_FORMAL/lean/RIINA/Domains/W001_VerifiedMemory.lean,lean,295,W_001_15_free_idempotent
02_FORMAL/lean/RIINA/Domains/W001_VerifiedMemory.lean,lean,299,W_001_16_no_use_after_free
02_FORMAL/lean/RIINA/Domains/W001_VerifiedMemory.lean,lean,303,W_001_17_no_double_free
02_FORMAL/lean/RIINA/Domains/W001_VerifiedMemory.lean,lean,307,W_001_18_allocator_invariant
02_FORMAL/lean/RIINA/Domains/W001_VerifiedMemory.lean,lean,311,W_001_19_buddy_split_correct
02_FORMAL/lean/RIINA/Domains/W001_VerifiedMemory.lean,lean,315,W_001_20_buddy_merge_correct
02_FORMAL/lean/RIINA/Domains/W001_VerifiedMemory.lean,lean,319,W_001_21_bounds_checked
02_FORMAL/lean/RIINA/Domains/W001_VerifiedMemory.lean,lean,323,W_001_22_no_buffer_overflow
02_FORMAL/lean/RIINA/Domains/W001_VerifiedMemory.lean,lean,327,W_001_23_no_buffer_underflow
02_FORMAL/lean/RIINA/Domains/W001_VerifiedMemory.lean,lean,331,W_001_24_no_null_deref
02_FORMAL/lean/RIINA/Domains/W001_VerifiedMemory.lean,lean,335,W_001_25_no_wild_pointer
02_FORMAL/lean/RIINA/Domains/W001_VerifiedMemory.lean,lean,339,W_001_26_type_safe_access
02_FORMAL/lean/RIINA/Domains/W001_VerifiedMemory.lean,lean,343,W_001_27_alignment_correct
02_FORMAL/lean/RIINA/Domains/W001_VerifiedMemory.lean,lean,347,W_001_28_initialization_complete
02_FORMAL/lean/RIINA/Domains/W001_VerifiedMemory.lean,lean,351,W_001_29_lifetime_respected
02_FORMAL/lean/RIINA/Domains/W001_VerifiedMemory.lean,lean,355,W_001_30_no_memory_leak
02_FORMAL/lean/RIINA/Domains/W001_VerifiedMemory.lean,lean,359,W_001_31_ownership_unique
02_FORMAL/lean/RIINA/Domains/W001_VerifiedMemory.lean,lean,363,W_001_32_borrow_temporal
02_FORMAL/lean/RIINA/Domains/W001_VerifiedMemory.lean,lean,367,W_001_33_borrow_no_write
02_FORMAL/lean/RIINA/Domains/W001_VerifiedMemory.lean,lean,371,W_001_34_mutable_exclusive
02_FORMAL/lean/RIINA/Domains/W001_VerifiedMemory.lean,lean,375,W_001_35_region_isolated
02_FORMAL/lean/RIINA/Domains/W001_VerifiedMemory.lean,lean,379,W_001_36_region_bulk_free
02_FORMAL/lean/RIINA/Domains/W001_VerifiedMemory.lean,lean,383,W_001_37_region_deterministic
02_FORMAL/lean/RIINA/Domains/W001_VerifiedMemory.lean,lean,387,W_001_38_ownership_transfer
02_FORMAL/lean/RIINA/Domains/W001_VerifiedMemory.lean,lean,391,W_001_39_ownership_split
02_FORMAL/lean/RIINA/Domains/W001_VerifiedMemory.lean,lean,395,W_001_40_ownership_join
02_FORMAL/lean/RIINA/Domains/WCETBounds.lean,lean,210,default_hw_wellformed
02_FORMAL/lean/RIINA/Domains/WCETBounds.lean,lean,214,cache_latency_bound
02_FORMAL/lean/RIINA/Domains/WCETBounds.lean,lean,218,branch_cost_bound
02_FORMAL/lean/RIINA/Domains/WCETBounds.lean,lean,222,max_lub
02_FORMAL/lean/RIINA/Domains/WCETBounds.lean,lean,226,le_max_l
02_FORMAL/lean/RIINA/Domains/WCETBounds.lean,lean,230,le_max_r
02_FORMAL/lean/RIINA/Domains/WCETBounds.lean,lean,234,PERF_001_01_constant_time_bound
02_FORMAL/lean/RIINA/Domains/WCETBounds.lean,lean,238,PERF_001_02_seq_composition_bound
02_FORMAL/lean/RIINA/Domains/WCETBounds.lean,lean,242,PERF_001_03_branch_bound
02_FORMAL/lean/RIINA/Domains/WCETBounds.lean,lean,246,PERF_001_03_branch_exact
02_FORMAL/lean/RIINA/Domains/WCETBounds.lean,lean,250,PERF_001_04_loop_bound
02_FORMAL/lean/RIINA/Domains/WCETBounds.lean,lean,254,PERF_001_04_loop_lower_bound
02_FORMAL/lean/RIINA/Domains/WCETBounds.lean,lean,258,PERF_001_05_call_bound
02_FORMAL/lean/RIINA/Domains/WCETBounds.lean,lean,262,PERF_001_05_call_overhead_included
02_FORMAL/lean/RIINA/Domains/WCETBounds.lean,lean,266,PERF_001_06_recursion_depth_bound
02_FORMAL/lean/RIINA/Domains/WCETBounds.lean,lean,270,PERF_001_07_memory_access_bound
02_FORMAL/lean/RIINA/Domains/WCETBounds.lean,lean,274,PERF_001_07_memory_actual_bound
02_FORMAL/lean/RIINA/Domains/WCETBounds.lean,lean,278,PERF_001_08_pipeline_stall_bound
02_FORMAL/lean/RIINA/Domains/WCETBounds.lean,lean,282,PERF_001_08_pipeline_conservative
02_FORMAL/lean/RIINA/Domains/WCETBounds.lean,lean,286,PERF_001_09_critical_section_bound
02_FORMAL/lean/RIINA/Domains/WCETBounds.lean,lean,290,PERF_001_09_no_preemption_additive
02_FORMAL/lean/RIINA/Domains/WCETBounds.lean,lean,294,PERF_001_10_dma_transfer_bound
02_FORMAL/lean/RIINA/Domains/WCETBounds.lean,lean,298,PERF_001_10_dma_size_scaling
02_FORMAL/lean/RIINA/Domains/WCETBounds.lean,lean,302,PERF_001_11_cache_abstraction_sound
02_FORMAL/lean/RIINA/Domains/WCETBounds.lean,lean,306,PERF_001_11_may_analysis_safe
02_FORMAL/lean/RIINA/Domains/WCETBounds.lean,lean,310,PERF_001_12_wcet_monotonicity_loop
02_FORMAL/lean/RIINA/Domains/WCETBounds.lean,lean,314,PERF_001_12_wcet_monotonicity_recursion
02_FORMAL/lean/RIINA/Domains/WCETBounds.lean,lean,318,PERF_001_13_parallel_wcet_bound
02_FORMAL/lean/RIINA/Domains/WCETBounds.lean,lean,322,PERF_001_13_parallel_wcet_tight
02_FORMAL/lean/RIINA/Domains/WCETBounds.lean,lean,326,PERF_001_13_parallel_list_bound
02_FORMAL/lean/RIINA/Domains/WCETBounds.lean,lean,330,PERF_001_14_safe_wcet_margin
02_FORMAL/lean/RIINA/Domains/WCETBounds.lean,lean,334,PERF_001_14_margin_nonnegative
02_FORMAL/lean/RIINA/Domains/WCETBounds.lean,lean,338,PERF_001_15_schedulability_check
02_FORMAL/lean/RIINA/Domains/WCETBounds.lean,lean,342,PERF_001_15_utilization_monotonic
02_FORMAL/lean/RIINA/Domains/WCETBounds.lean,lean,346,PERF_001_15_empty_schedulable
02_FORMAL/lean/RIINA/Domains/WCETBounds.lean,lean,350,PERF_001_15_single_task_schedulable
02_FORMAL/lean/RIINA/Domains/WCETBounds.lean,lean,354,PERF_001_15_deadline_feasibility
02_FORMAL/lean/RIINA/Domains/WCETBounds.lean,lean,358,PERF_001_15_response_time_valid
02_FORMAL/lean/RIINA/Domains/WCETBounds.lean,lean,362,WCET_bounds_soundness
02_FORMAL/lean/RIINA/Domains/WCETTypes.lean,lean,50,<anonymous_example_line_50>
02_FORMAL/lean/RIINA/Domains/WCETTypes.lean,lean,54,<anonymous_example_line_54>
02_FORMAL/lean/RIINA/Domains/WCETTypes.lean,lean,58,<anonymous_example_line_58>
02_FORMAL/lean/RIINA/Domains/WCETTypes.lean,lean,62,<anonymous_example_line_62>
02_FORMAL/lean/RIINA/Domains/WCETTypes.lean,lean,66,<anonymous_example_line_66>
02_FORMAL/lean/RIINA/Domains/WCETTypes.lean,lean,70,<anonymous_example_line_70>
02_FORMAL/lean/RIINA/Domains/WCETTypes.lean,lean,74,<anonymous_example_line_74>
02_FORMAL/lean/RIINA/Domains/WCETTypes.lean,lean,78,<anonymous_example_line_78>
02_FORMAL/lean/RIINA/Domains/WCETTypes.lean,lean,82,<anonymous_example_line_82>
02_FORMAL/lean/RIINA/Domains/WCETTypes.lean,lean,86,<anonymous_example_line_86>
02_FORMAL/lean/RIINA/Domains/WCETTypes.lean,lean,90,<anonymous_example_line_90>
02_FORMAL/lean/RIINA/Domains/WCETTypes.lean,lean,94,<anonymous_example_line_94>
02_FORMAL/lean/RIINA/Domains/WCETTypes.lean,lean,98,<anonymous_example_line_98>
02_FORMAL/lean/RIINA/Domains/WCETTypes.lean,lean,102,<anonymous_example_line_102>
02_FORMAL/lean/RIINA/Domains/WCETTypes.lean,lean,106,<anonymous_example_line_106>
02_FORMAL/lean/RIINA/Domains/WCETTypes.lean,lean,110,<anonymous_example_line_110>
02_FORMAL/lean/RIINA/Domains/WCETTypes.lean,lean,114,<anonymous_example_line_114>
02_FORMAL/lean/RIINA/Domains/WCETTypes.lean,lean,118,<anonymous_example_line_118>
02_FORMAL/lean/RIINA/Domains/WCETTypes.lean,lean,122,<anonymous_example_line_122>
02_FORMAL/lean/RIINA/Domains/WCETTypes.lean,lean,126,<anonymous_example_line_126>
02_FORMAL/lean/RIINA/Domains/WCETTypes.lean,lean,130,<anonymous_example_line_130>
02_FORMAL/lean/RIINA/Domains/WCETTypes.lean,lean,134,<anonymous_example_line_134>
02_FORMAL/lean/RIINA/Domains/WasmBackendVerification.lean,lean,221,wasm_eval_const
02_FORMAL/lean/RIINA/Domains/WasmBackendVerification.lean,lean,225,wasm_eval_add
02_FORMAL/lean/RIINA/Domains/WasmBackendVerification.lean,lean,229,wasm_eval_mul
02_FORMAL/lean/RIINA/Domains/WasmBackendVerification.lean,lean,233,wasm_001_const_preservation
02_FORMAL/lean/RIINA/Domains/WasmBackendVerification.lean,lean,237,wasm_002_ni_preservation
02_FORMAL/lean/RIINA/Domains/WasmBackendVerification.lean,lean,241,wasm_002_memory_separation
02_FORMAL/lean/RIINA/Domains/WasmBackendVerification.lean,lean,245,wasm_003_effect_preservation
02_FORMAL/lean/RIINA/Domains/WasmBackendVerification.lean,lean,249,wasm_003_io_self_safe
02_FORMAL/lean/RIINA/Domains/WasmBackendVerification.lean,lean,253,wasm_004_int_type_preserved
02_FORMAL/lean/RIINA/Domains/WasmBackendVerification.lean,lean,257,wasm_004_add_type_preserved
02_FORMAL/lean/RIINA/Domains/WasmBackendVerification.lean,lean,261,wasm_004_bool_type_preserved
02_FORMAL/lean/RIINA/Domains/WasmBackendVerification.lean,lean,265,wasm_005_disjoint_regions
02_FORMAL/lean/RIINA/Domains/WasmBackendVerification.lean,lean,269,wasm_005_public_cannot_access_secret
02_FORMAL/lean/RIINA/Domains/WasmBackendVerification.lean,lean,273,wasm_006_string_const_produces_ptr
02_FORMAL/lean/RIINA/Domains/WasmBackendVerification.lean,lean,277,wasm_006_string_ptr_is_i32
02_FORMAL/lean/RIINA/Domains/WasmBackendVerification.lean,lean,281,wasm_006_string_dedup
02_FORMAL/lean/RIINA/Domains/WasmBackendVerification.lean,lean,285,wasm_007_closure_layout
02_FORMAL/lean/RIINA/Domains/WasmBackendVerification.lean,lean,289,wasm_007_closure_no_overlap
02_FORMAL/lean/RIINA/Domains/WasmBackendVerification.lean,lean,293,wasm_007_closure_func_idx_recoverable
02_FORMAL/lean/RIINA/Domains/WasmBackendVerification.lean,lean,297,wasm_008_pair_offsets_disjoint
02_FORMAL/lean/RIINA/Domains/WasmBackendVerification.lean,lean,301,wasm_008_pair_fits_in_region
02_FORMAL/lean/RIINA/Domains/WasmBackendVerification.lean,lean,305,wasm_008_sum_tag_determines_branch
02_FORMAL/lean/RIINA/Domains/WasmBackendVerification.lean,lean,309,wasm_008_sum_fits_in_region
02_FORMAL/lean/RIINA/Domains/WasmBackendVerification.lean,lean,313,wasm_008_pairs_disjoint
02_FORMAL/lean/RIINA/Domains/WasmBackendVerification.lean,lean,317,wasm_009_alloc_returns_current
